,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
64678,3472641,13565,RAMANEWS,SHREE RAMA NEWSPRINT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64679,2637825,10304,RAMASTEEL-BE,RAMA STEEL TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64680,523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64681,1174273,4587,RAMCOIND,RAMCO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64682,2009857,7851,RAMCOSYS,RAMCO SYSTEMS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64683,5154305,20134,RAMKY,RAMKY INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64684,1010689,3948,RAMSARUP-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64685,2993665,11694,RANASUG-BE,RANA SUGARS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64686,4288257,16751,RANEENGINE,RANE ENG VALVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64687,728065,2844,RANEHOLDIN,RANE HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64688,3443457,13451,RATNAMANI,RATNAMANI MET & TUB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64689,731905,2859,RAYMOND,RAYMOND,0.0,,0.0,0.05,1,EQ,NSE,NSE
64690,4286721,16745,RBL,RANE BRAKE LINING,0.0,,0.0,0.05,1,EQ,NSE,NSE
64691,4708097,18391,RBLBANK,RBL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
64692,733697,2866,RCF,RASHTRIYA CHEMICALS & FER,0.0,,0.0,0.05,1,EQ,NSE,NSE
64693,3376129,13188,RCOM-BE,RELIANCE COMMUNICATIONS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
64694,3930881,15355,RECLTD,REC,0.0,,0.0,0.05,1,EQ,NSE,NSE
64695,7451905,29109,RECLTD-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64696,7452417,29111,RECLTD-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64697,7580673,29612,RECLTD-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64698,7581185,29614,RECLTD-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64699,7931393,30982,RECLTD-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64700,7931905,30984,RECLTD-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64701,7932417,30986,RECLTD-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64702,7932929,30988,RECLTD-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64703,7933441,30990,RECLTD-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64704,7933953,30992,RECLTD-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64705,750337,2931,RECLTD-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64706,750849,2933,RECLTD-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64707,751361,2935,RECLTD-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64708,752897,2941,RECLTD-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64709,754433,2947,RECLTD-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64710,755969,2953,RECLTD-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64711,5101057,19926,RECLTD-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64712,5100545,19924,RECLTD-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64713,3649281,14255,REDINGTON,REDINGTON (INDIA).,0.0,,0.0,0.05,1,EQ,NSE,NSE
64714,4547585,17764,REFEX,REFEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64715,6201601,24225,RELAXO,RELAXO FOOT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64716,737793,2882,RELCAPITAL,RELIANCE CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64717,13057,51,RELIABLE-SM,,0.0,,0.0,0.05,2400,EQ,NSE,NSE
64718,738561,2885,RELIANCE,RELIANCE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64719,4857345,18974,RELIANCEPP-E1,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64720,3857409,15068,RELIGARE,RELIGARE ENTER..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64721,141569,553,RELINFRA,RELIANCE INFRASTRUCTU,0.0,,0.0,0.05,1,EQ,NSE,NSE
64722,1015041,3965,REMSONSIND,REMSONS INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64723,3078657,12026,RENUKA,SHREE RENUKA SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64724,7577089,29598,REPCOHOME,REPCO HOME FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64725,1020161,3985,REPL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
64726,3360257,13126,REPRO,REPRO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64727,5202689,20323,RESPONIND,RESPONSIVE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64728,3062017,11961,REVATHI,REVATHI EQUIPMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64729,3873025,15129,RGL,RENAISSANCE GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64730,5563649,21733,RHFL,RELIANCE HOME FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64731,4950273,19337,RHFL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64732,4950785,19339,RHFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64733,4951297,19341,RHFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64734,4951809,19343,RHFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64735,4952321,19345,RHFL-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64736,4952833,19347,RHFL-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64737,744705,2909,RICOAUTO,RICO AUTO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64738,745473,2912,RIIL,RELIANCE INDUSTRIAL INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64739,962817,3761,RITES,RITES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64740,5363201,20950,RKDL,RAVI KUMAR DIST..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64741,5602817,21886,RKEC-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
64742,2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64743,3864833,15097,RMCL-BE,RADHA MADHAV CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64744,5584897,21816,RMDRIP-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
64745,3065601,11975,RML,RANE (MADRAS),0.0,,0.0,0.05,1,EQ,NSE,NSE
64746,4465665,17444,RNAVAL,RELIANCE NAVAL & ENGG,0.0,,0.0,0.05,1,EQ,NSE,NSE
64747,3427841,13390,ROHITFERRO-BE,ROHIT FERRO-TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
64748,3375361,13185,ROHLTD-BE,ROYAL ORCHID HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64749,4891649,19108,ROLLT-BE,ROLLATAINERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64750,747009,2918,ROLTA,ROLTA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64751,4968961,19410,ROSSARI,ROSSARI BIOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
64752,7401729,28913,ROSSELLIND,ROSSELL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64753,32769,128,ROUTE,ROUTE MOBILE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64754,4281601,16725,RPGLIFE,RPG LIFE SCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64755,3906305,15259,RPOWER,RELIANCE POWER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64756,5314561,20760,RPPINFRA,R.P.P INFRA PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64757,1214465,4744,RPPL-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
64758,1645825,6429,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,0.0,,0.0,0.05,1,EQ,NSE,NSE
64759,1866753,7292,RSWM-BE,RSWM,0.0,,0.0,0.05,1,EQ,NSE,NSE
64760,3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64761,6988033,27297,RTNINFRA,RATTANINDIA INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64762,4485121,17520,RTNPOWER,RATTANINDIA POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
64763,752385,2939,RUBYMILLS,THE RUBY MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64764,4359681,17030,RUCHI-BE,RUCHI SOYA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64765,2156289,8423,RUCHINFRA-BE,RUCHI INFRASTRUCTURE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64766,3538177,13821,RUCHIRA,RUCHIRA PAPERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64767,6585345,25724,RUPA,RUPA & COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE
64768,6296321,24595,RUSHIL,RUSHIL DECOR,0.0,,0.0,0.05,1,EQ,NSE,NSE
64769,30465,119,RUSHIL-RE-BE,RUSHIL DECOR RE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64770,2445313,9552,RVNL,RAIL VIKAS NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
64771,755457,2951,S&SPOWER,S&S POWER SWITCHGEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64772,4735233,18497,SABEVENTS,SAB EVENTS & GOVERNANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64773,3854337,15056,SABTN,SRI ADHIKARI BROS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64774,3388417,13236,SADBHAV,SADBHAV ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
64775,2718209,10618,SADBHIN,SADBHAV INFRA PROJ.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64776,3336961,13035,SAFARI,SAFARI IND (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
64777,2092801,8175,SAGARDEEP,SAGARDEEP ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64778,3601409,14068,SAGCEM,SAGAR CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64779,758529,2963,SAIL,STEEL AUTHORITY OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64780,2441985,9539,SAKAR,SAKAR HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64781,760065,2969,SAKHTISUG,SAKTHI SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64782,3019265,11794,SAKSOFT,SAKSOFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64783,3392257,13251,SAKUMA,SAKUMA EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64784,5468673,21362,SALASAR,SALASAR TECHNO ENGG..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64785,4441857,17351,SALONA,SALONA COTSPIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64786,2978305,11634,SALSTEEL,S.A.L. STEEL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64787,2918145,11399,SALZERELEC,SALZER ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64788,1056513,4127,SAMBHAAV,SAMBHAAV MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64789,4876545,19049,SANCO,SANCO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64790,764929,2988,SANDESH,SANDESH,0.0,,0.0,0.05,1,EQ,NSE,NSE
64791,613633,2397,SANDHAR,SANDHAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64792,1071105,4184,SANGAMIND,SANGAM (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
64793,767233,2997,SANGHIIND,SANGHI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64794,6099969,23828,SANGHVIFOR-BE,SANGHVI FOR & ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
64795,3598849,14058,SANGHVIMOV,SANGHVI MOVERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64796,2824193,11032,SANGINITA,SANGINITA CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64797,369153,1442,SANOFI,SANOFI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64798,11777,46,SANWARIA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64799,4546049,17758,SARDAEN,SARDA ENERGY & MIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
64800,1252353,4892,SAREGAMA,SAREGAMA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64801,3595009,14043,SARLAPOLY,SARLA PERF. FIBERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64802,460289,1798,SARVESHWAR-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
64803,3067649,11983,SASKEN,SASKEN TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64804,5136129,20063,SASTASUNDR,SASTASUNDAR VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64805,2827521,11045,SATIA,SATIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64806,2675969,10453,SATIN,SATIN CREDIT NET,0.0,,0.0,0.05,1,EQ,NSE,NSE
64807,5749249,22458,SATINPP-E1,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64808,4600577,17971,SBICARD,SBI CARDS & PAY SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
64809,1847809,7218,SBIETFQLTY,SBIAMC - SBIETFQLTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
64810,5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64811,779521,3045,SBIN,STATE BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64812,5253121,20520,SBIN-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64813,5722625,22354,SBIN-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64814,5723137,22356,SBIN-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64815,6913,27,SCAPDVR-BE,STAMPEDE CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64816,258817,1011,SCHAEFFLER,SCHAEFFLER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64817,5298689,20698,SCHAND,S CHAND AND COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE
64818,7995905,31234,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64819,780289,3048,SCI,SHIPPING CORP OF INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64820,342529,1338,SDBL,SOM DIST & BREW,0.0,,0.0,0.05,1,EQ,NSE,NSE
64821,669697,2616,SEAMECLTD,SEAMEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
64822,3334401,13025,SECL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
64823,105473,412,SECURCRED-SM,,0.0,,0.0,0.05,600,EQ,NSE,NSE
64824,3481089,13598,SELAN,SELAN EXPLO. TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
64825,4723969,18453,SELMCL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64826,6989569,27303,SEPOWER,S.E. POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
64827,3659777,14296,SEQUENT,SEQUENT SCIENTIFIC.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64828,5529345,21599,SERVOTECH-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
64829,784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64830,4484609,17518,SETCO-BE,SETCO AUTOMOTIVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64831,4453121,17395,SETF10GILT,SBIAMC - SETF10GILT,0.0,,0.0,0.01,1,EQ,NSE,NSE
64832,4421633,17272,SETFGOLD,SBI-ETF GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE
64833,2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,0.0,,0.0,0.01,1,EQ,NSE,NSE
64834,1884417,7361,SETFNIFBK,SBI-ETF NIFTY BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE
64835,1882369,7353,SETFNN50,SBI-ETF NIFTY NEXT 50,0.0,,0.0,0.01,1,EQ,NSE,NSE
64836,6505985,25414,SETUINFRA,SETUBANDHAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64837,2771969,10828,SEYAIND,SEYA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64838,145921,570,SEZAL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
64839,4911105,19184,SFL,SHEELA FOAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
64840,4828673,18862,SGBAPR28I-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64841,4717825,18429,SGBAUG24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64842,3303425,12904,SGBAUG27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64843,5730561,22385,SGBAUG28V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64844,3950593,15432,SGBDC27VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64845,159489,623,SGBDEC25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64846,203521,795,SGBDEC2512-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64847,220673,862,SGBDEC2513-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64848,186625,729,SGBDEC25XI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64849,1959425,7654,SGBDEC26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64850,4706561,18385,SGBFEB24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64851,2244097,8766,SGBFEB27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64852,4521985,17664,SGBFEB28IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64853,4380161,17110,SGBJ28VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64854,241921,945,SGBJAN26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64855,2126849,8308,SGBJAN27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64856,5498113,21477,SGBJUL25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64857,2855425,11154,SGBJUL27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64858,5693953,22242,SGBJUL28IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64859,2626817,10261,SGBJUN27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64860,4883969,19078,SGBJUN28-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64861,4706817,18386,SGBMAR24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64862,5239553,20467,SGBMAR25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64863,4723457,18451,SGBMAR28X-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64864,5370881,20980,SGBMAY25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64865,740097,2891,SGBMAY26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64866,4856833,18972,SGBMAY28-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64867,4415489,17248,SGBNOV23-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64868,4915969,19203,SGBNOV24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64869,117249,458,SGBNOV25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64870,127233,497,SGBNOV258-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64871,138241,540,SGBNOV25IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64872,101889,398,SGBNOV25VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64873,1626881,6355,SGBNOV26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64874,64001,250,SGBOCT25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64875,77825,304,SGBOCT25IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64876,90881,355,SGBOCT25V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64877,1525761,5960,SGBOCT26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64878,3579137,13981,SGBOCT27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64879,3648513,14252,SGBOCT27VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64880,4811521,18795,SGBSEP24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64881,3381505,13209,SGBSEP27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64882,38145,149,SGBSEP28VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
64883,3421953,13367,SGL,STL GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
64884,3035137,11856,SHAHALLOYS,SHAH ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64885,2734849,10683,SHAIVAL-SM,,0.0,,0.0,0.05,7200,EQ,NSE,NSE
64886,6546945,25574,SHAKTIPUMP,SHAKTI PUMPS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
64887,182785,714,SHALBY,SHALBY,0.0,,0.0,0.05,1,EQ,NSE,NSE
64888,3927553,15342,SHALPAINTS,SHALIM PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64889,5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64890,5487105,21434,SHANTI-SM,,0.0,,0.0,0.05,4500,EQ,NSE,NSE
64891,787969,3078,SHANTIGEAR,SHANTHI GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64892,1277953,4992,SHARDACROP,SHARDA CROPCHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64893,2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64894,26625,104,SHAREINDIA,SHARE IND. SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64895,4363265,17044,SHARIABEES,NIPP IND ETF SHARIAH BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
64896,1297409,5068,SHEMAROO,SHEMAROO ENTER..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64897,4066049,15883,SHIL,SOMANY HOM INNOVATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
64898,4544513,17752,SHILPAMED,SHILPA MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
64899,2510593,9807,SHIRPUR-G,SHIRPUR GOLD REFINERY,0.0,,0.0,0.05,1,EQ,NSE,NSE
64900,3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
64901,383233,1497,SHIVAMILLS,SHIVA MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64902,205825,804,SHIVATEX,SHIVA TEXYARN,0.0,,0.0,0.05,1,EQ,NSE,NSE
64903,3442177,13446,SHIVAUM-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
64904,2870273,11212,SHK,S H KELKAR AND CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
64905,3024129,11813,SHOPERSTOP,SHOPPERS STOP,0.0,,0.0,0.05,1,EQ,NSE,NSE
64906,165889,648,SHRADHA-SM,,0.0,,0.0,0.05,2100,EQ,NSE,NSE
64907,793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
64908,794369,3103,SHREECEM,SHREE CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64909,2710529,10588,SHREEPUSHK,SHRE PUSH CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
64910,1952513,7627,SHREERAMA,SHREE RAMA MULTI TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
64911,2854145,11149,SHRENIK,SHRENIK,0.0,,0.0,0.05,1,EQ,NSE,NSE
64912,800257,3126,SHREYANIND,SHREYANS INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64913,2206465,8619,SHREYAS-BE,SHREYAS SHIPPING & LOGIST,0.0,,0.0,0.05,1,EQ,NSE,NSE
64914,4400641,17190,SHRIPISTON-BE,SHRIRAM PIST. & RING,0.0,,0.0,0.05,1,EQ,NSE,NSE
64915,3005185,11739,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64916,3918849,15308,SHRIRAMEPC,SHRIRAM EPC.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64917,1651457,6451,SHUBHLAXMI-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
64918,2608129,10188,SHYAMCENT,SHYAM CENTURY FERROUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64919,3517441,13740,SHYAMTEL,SHYAM TELECOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
64920,4320001,16875,SICAGEN,SICAGEN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
64921,1630209,6368,SICAL,SICAL LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64922,806401,3150,SIEMENS,SIEMENS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64923,1157633,4522,SIGIND,SIGNET INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64924,5252097,20516,SIKKO-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
64925,2892289,11298,SIL-BE,STANDARD INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64926,1405953,5492,SILGO-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
64927,1050881,4105,SILINV,SIL INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
64928,4888833,19097,SILLYMONKS,SILLY MONKS ENTERTAIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
64929,141057,551,SILVERTUC-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
64930,3740673,14612,SIMBHALS,SIMBHAOLI SUGARS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
64931,809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
64932,359681,1405,SINTERCOM-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
64933,1492737,5831,SINTEX,SINTEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
64934,2828801,11050,SIRCA,SIRCA PAINT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
