date,close,high,low,n,open,t,volume,vw,symbol,instrument_type
11/29/2018,44.8875,45.7,44.425,268590,45.665,1.54E+12,167079968,44.8368,AAPL,Equity
11/30/2018,44.645,45.0825,44.2575,222912,45.0725,1.54E+12,158094196,44.5805,AAPL,Equity
12/3/2018,46.205,46.235,45.3025,277051,46.115,1.54E+12,163192008,45.7535,AAPL,Equity
12/4/2018,44.1725,45.5975,44.0675,290086,45.2375,1.54E+12,165377128,44.678,AAPL,Equity
12/6/2018,43.68,43.695,42.605,321495,42.94,1.54E+12,172352840,43.128,AAPL,Equity
12/7/2018,42.1225,43.6225,42.075,313155,43.3725,1.54E+12,169126524,42.5991,AAPL,Equity
12/10/2018,42.4,42.5225,40.8325,414556,41.25,1.54E+12,248103976,41.7421,AAPL,Equity
12/11/2018,42.1575,42.9475,41.75,260245,42.915,1.54E+12,189126660,42.2395,AAPL,Equity
12/12/2018,42.275,42.98,42.255,203709,42.6,1.54E+12,142510636,42.568,AAPL,Equity
12/13/2018,42.7375,43.1425,42.3875,191691,42.6225,1.54E+12,127591308,42.7426,AAPL,Equity
12/14/2018,41.37,42.27,41.32,275805,42.25,1.54E+12,162677640,41.6636,AAPL,Equity
12/17/2018,40.985,42.0875,40.6825,283929,41.3625,1.55E+12,176888088,41.3605,AAPL,Equity
12/18/2018,41.5175,41.8825,41.0975,211722,41.345,1.55E+12,135366072,41.4753,AAPL,Equity
12/19/2018,40.2225,41.8625,39.7725,313384,41.5,1.55E+12,196189188,40.812,AAPL,Equity
12/20/2018,39.2075,40.5275,38.825,435880,40.1,1.55E+12,259091840,39.6012,AAPL,Equity
12/21/2018,37.6825,39.54,37.4075,423901,39.215,1.55E+12,382977536,38.2507,AAPL,Equity
12/24/2018,36.7075,37.8875,36.6475,249063,37.0375,1.55E+12,148616928,37.1895,AAPL,Equity
12/26/2018,39.2925,39.3075,36.68,355008,37.075,1.55E+12,234330176,37.9164,AAPL,Equity
12/27/2018,39.0375,39.1925,37.5175,333535,38.96,1.55E+12,212468260,38.3376,AAPL,Equity
12/28/2018,39.0575,39.63,38.6375,272910,39.375,1.55E+12,169165696,39.0996,AAPL,Equity
12/31/2018,39.435,39.84,39.12,205428,39.6325,1.55E+12,140013864,39.4213,AAPL,Equity
1/2/2019,39.48,39.7125,38.5575,249129,38.7225,1.55E+12,148158948,38.8871,AAPL,Equity
1/3/2019,35.5475,36.43,35.5,663513,35.995,1.55E+12,365248780,35.895,AAPL,Equity
1/4/2019,37.065,37.1375,35.95,376070,36.1325,1.55E+12,234284280,36.7049,AAPL,Equity
1/7/2019,36.9825,37.2075,36.475,348120,37.175,1.55E+12,219111056,36.8423,AAPL,Equity
1/8/2019,37.6875,37.955,37.13,272197,37.39,1.55E+12,164101256,37.5382,AAPL,Equity
1/9/2019,38.3275,38.6325,37.4075,302931,37.8225,1.55E+12,180396324,38.2344,AAPL,Equity
1/10/2019,38.45,38.4925,37.715,202210,38.125,1.55E+12,143122680,38.1879,AAPL,Equity
1/11/2019,38.0725,38.425,37.8775,174588,38.22,1.55E+12,108082828,38.0991,AAPL,Equity
1/14/2019,37.5,37.8175,37.305,201651,37.7125,1.55E+12,129756744,37.5041,AAPL,Equity
1/15/2019,38.2675,38.3475,37.5125,178869,37.5675,1.55E+12,114841296,38.0894,AAPL,Equity
1/16/2019,38.735,38.97,38.25,193215,38.27,1.55E+12,122278824,38.7364,AAPL,Equity
1/17/2019,38.965,39.415,38.315,194831,38.55,1.55E+12,119284640,38.7477,AAPL,Equity
1/18/2019,39.205,39.47,38.9952,196380,39.375,1.55E+12,135004092,39.2336,AAPL,Equity
1/22/2019,38.325,39.1825,38.155,202666,39.1025,1.55E+12,121575880,38.5607,AAPL,Equity
1/23/2019,38.48,38.785,37.925,154692,38.5375,1.55E+12,92522280,38.3582,AAPL,Equity
1/24/2019,38.175,38.62,37.935,172118,38.5275,1.55E+12,101766196,38.1706,AAPL,Equity
1/25/2019,39.44,39.5325,38.58,217279,38.87,1.55E+12,133635572,39.2127,AAPL,Equity
1/28/2019,39.075,39.0825,38.415,178639,38.9475,1.55E+12,104768232,38.8396,AAPL,Equity
1/29/2019,38.67,39.5325,38.5275,283849,39.0625,1.55E+12,166348956,39.1956,AAPL,Equity
1/30/2019,41.3125,41.5375,40.0575,385270,40.8125,1.55E+12,244337120,40.8101,AAPL,Equity
1/31/2019,41.61,42.25,41.14,239804,41.5275,1.55E+12,162958596,41.7712,AAPL,Equity
2/1/2019,41.63,42.245,41.4825,189769,41.74,1.55E+12,130447352,41.7884,AAPL,Equity
2/4/2019,42.8125,42.9138,41.82,202049,41.8525,1.55E+12,125982328,42.609,AAPL,Equity
2/5/2019,43.545,43.77,43.0875,227187,43.215,1.55E+12,144406512,43.502,AAPL,Equity
2/6/2019,43.56,43.8925,43.2133,168576,43.6625,1.55E+12,111958364,43.5667,AAPL,Equity
2/7/2019,42.735,43.485,42.585,211155,43.1,1.55E+12,126966760,42.9095,AAPL,Equity
2/8/2019,42.6025,42.665,42.105,157877,42.2475,1.55E+12,95279864,42.451,AAPL,Equity
2/11/2019,42.3575,42.8025,42.3125,144611,42.7625,1.55E+12,83973700,42.4874,AAPL,Equity
2/12/2019,42.7225,42.75,42.425,144386,42.525,1.55E+12,89134092,42.5964,AAPL,Equity
2/13/2019,42.545,43.12,42.48,150232,42.8475,1.55E+12,89934932,42.7437,AAPL,Equity
2/14/2019,42.7,42.8154,42.345,152535,42.4275,1.55E+12,87342988,42.6649,AAPL,Equity
2/15/2019,42.605,42.925,42.4375,156758,42.8125,1.55E+12,98507256,42.6236,AAPL,Equity
2/19/2019,42.7325,42.86,42.3725,131206,42.4275,1.55E+12,75891304,42.6366,AAPL,Equity
2/20/2019,43.0075,43.33,42.7475,162648,42.7975,1.55E+12,104457448,43.0665,AAPL,Equity
2/21/2019,42.765,43.0925,42.575,138105,42.95,1.55E+12,68998680,42.7832,AAPL,Equity
2/22/2019,43.2425,43.25,42.845,124549,42.895,1.55E+12,75652616,43.091,AAPL,Equity
2/25/2019,43.5575,43.9675,43.4875,158854,43.54,1.55E+12,87493432,43.7151,AAPL,Equity
2/26/2019,43.5825,43.825,43.2933,119643,43.4275,1.55E+12,68280844,43.5947,AAPL,Equity
2/27/2019,43.7175,43.75,43.1825,125558,43.3025,1.55E+12,111341556,43.5158,AAPL,Equity
2/28/2019,43.2875,43.7275,43.23,125783,43.58,1.55E+12,112861664,43.4325,AAPL,Equity
3/1/2019,43.7425,43.7875,43.2225,147230,43.57,1.55E+12,103544668,43.5693,AAPL,Equity
3/4/2019,43.9625,44.4375,43.4925,189997,43.9225,1.55E+12,109744812,43.9892,AAPL,Equity
3/5/2019,43.8825,44,43.635,127231,43.985,1.55E+12,78949676,43.8465,AAPL,Equity
3/6/2019,43.63,43.8725,43.485,137662,43.6675,1.55E+12,83241536,43.6861,AAPL,Equity
3/7/2019,43.125,43.61,43.005,180597,43.4675,1.55E+12,99185496,43.2639,AAPL,Equity
3/8/2019,43.2275,43.2675,42.375,167422,42.58,1.55E+12,95997432,42.9599,AAPL,Equity
3/11/2019,44.725,44.78,43.8375,211343,43.8725,1.55E+12,128044136,44.545,AAPL,Equity
3/12/2019,45.2275,45.6675,44.8425,215962,45,1.55E+12,129870336,45.2804,AAPL,Equity
3/13/2019,45.4275,45.825,45.23,188079,45.5625,1.55E+12,124130096,45.4885,AAPL,Equity
3/14/2019,45.9325,46.025,45.64,155808,45.975,1.55E+12,94318032,45.8882,AAPL,Equity
3/15/2019,46.53,46.8325,45.935,202477,46.2125,1.55E+12,156171648,46.4607,AAPL,Equity
3/18/2019,47.005,47.0975,46.4475,163740,46.45,1.55E+12,104879328,46.9156,AAPL,Equity
3/19/2019,46.6325,47.2475,46.48,197350,47.0875,1.55E+12,126585476,46.8458,AAPL,Equity
3/20/2019,47.04,47.3725,46.1825,193683,46.5575,1.55E+12,124140924,46.8448,AAPL,Equity
3/21/2019,48.7725,49.0825,47.4525,309643,47.505,1.55E+12,204136948,48.5783,AAPL,Equity
3/22/2019,47.7625,49.4225,47.695,298951,48.835,1.55E+12,169630664,48.4674,AAPL,Equity
3/25/2019,47.185,47.995,46.65,308859,47.8775,1.55E+12,175381172,47.22,AAPL,Equity
3/26/2019,46.6975,48.22,46.145,344114,47.916,1.55E+12,199202152,47.347,AAPL,Equity
3/27/2019,47.1175,47.44,46.6375,196103,47.1875,1.55E+12,119393708,47.1266,AAPL,Equity
3/28/2019,47.18,47.3898,46.8825,152290,47.2375,1.55E+12,83121452,47.104,AAPL,Equity
3/29/2019,47.4875,47.52,47.135,149796,47.4575,1.55E+12,94255844,47.3815,AAPL,Equity
4/1/2019,47.81,47.92,47.095,180998,47.91,1.55E+12,111447856,47.5903,AAPL,Equity
4/2/2019,48.505,48.615,47.7625,169575,47.7725,1.55E+12,91062900,48.2881,AAPL,Equity
4/3/2019,48.8375,49.125,48.2875,164493,48.3125,1.55E+12,93087320,48.8239,AAPL,Equity
4/4/2019,48.9225,49.0925,48.285,134609,48.6975,1.55E+12,76431900,48.9187,AAPL,Equity
4/5/2019,49.25,49.275,48.9825,124211,49.1125,1.55E+12,74106576,49.1644,AAPL,Equity
4/8/2019,50.025,50.0575,49.085,180911,49.105,1.55E+12,103374712,49.7576,AAPL,Equity
4/9/2019,49.875,50.7125,49.8075,232190,50.08,1.55E+12,143072948,50.2263,AAPL,Equity
4/10/2019,50.155,50.185,49.545,160818,49.67,1.55E+12,86781152,49.8803,AAPL,Equity
4/11/2019,49.7375,50.25,49.6108,142489,50.2125,1.55E+12,83582112,49.928,AAPL,Equity
4/12/2019,49.7175,50.035,49.0525,195426,49.8,1.56E+12,110658672,49.5873,AAPL,Equity
4/15/2019,49.8075,49.9625,49.5025,140393,49.645,1.56E+12,70136984,49.75,AAPL,Equity
4/16/2019,49.8125,50.3425,49.64,201696,49.865,1.56E+12,102785540,49.978,AAPL,Equity
4/17/2019,50.7825,50.845,49.6525,207247,49.885,1.56E+12,113627120,50.4613,AAPL,Equity
4/18/2019,50.965,51.0375,50.63,146302,50.78,1.56E+12,96783064,50.8719,AAPL,Equity
4/22/2019,51.1325,51.235,50.585,116209,50.7075,1.56E+12,77758180,51.0634,AAPL,Equity
4/23/2019,51.87,51.9375,50.975,166047,51.1075,1.56E+12,93291964,51.6252,AAPL,Equity
4/24/2019,51.79,52.12,51.7625,124532,51.84,1.56E+12,70162436,51.9161,AAPL,Equity
4/25/2019,51.32,51.94,51.28,146857,51.7075,1.56E+12,74172824,51.5108,AAPL,Equity
4/26/2019,51.075,51.25,50.53,141086,51.225,1.56E+12,74596408,51.0253,AAPL,Equity
4/29/2019,51.1525,51.4925,50.965,138969,51.1,1.56E+12,88818864,51.2354,AAPL,Equity
4/30/2019,50.1675,50.85,49.7775,332062,50.765,1.56E+12,186027504,50.5785,AAPL,Equity
5/1/2019,52.63,53.8275,52.3075,441442,52.47,1.56E+12,259309312,53.1677,AAPL,Equity
5/2/2019,52.2875,53.1625,52.0325,233406,52.46,1.56E+12,127985296,52.5388,AAPL,Equity
5/3/2019,52.9375,52.96,52.5575,148448,52.7225,1.56E+12,83569512,52.7894,AAPL,Equity
5/6/2019,52.12,52.21,50.875,236168,51.0725,1.56E+12,129772452,51.8274,AAPL,Equity
5/7/2019,50.715,51.8544,50.2063,294532,51.47,1.56E+12,155054792,50.8923,AAPL,Equity
5/8/2019,50.725,51.335,50.4375,202764,50.475,1.56E+12,105358016,50.9267,AAPL,Equity
5/9/2019,50.18,50.42,49.165,290609,50.1,1.56E+12,139634428,49.8333,AAPL,Equity
5/10/2019,49.295,49.7125,48.1925,324318,49.3548,1.56E+12,164834848,49.0126,AAPL,Equity
5/13/2019,46.43,47.37,45.7125,458554,46.9275,1.56E+12,229722492,46.6878,AAPL,Equity
5/14/2019,47.165,47.425,46.3525,273844,46.6025,1.56E+12,146118708,46.9941,AAPL,Equity
5/15/2019,47.73,47.9375,46.505,214960,46.5675,1.56E+12,106178872,47.4348,AAPL,Equity
5/16/2019,47.52,48.1172,47.21,227813,47.4775,1.56E+12,131765456,47.6079,AAPL,Equity
5/17/2019,47.25,47.725,46.69,231407,46.7325,1.56E+12,131472860,47.2264,AAPL,Equity
5/20/2019,45.7725,46.0873,45.071,290339,45.88,1.56E+12,154333760,45.6834,AAPL,Equity
5/21/2019,46.65,47,46.175,191742,46.305,1.56E+12,113459392,46.685,AAPL,Equity
5/22/2019,45.695,46.4275,45.6375,213836,46.165,1.56E+12,118955852,45.925,AAPL,Equity
5/23/2019,44.915,45.135,44.4525,266841,44.95,1.56E+12,145718944,44.8336,AAPL,Equity
5/24/2019,44.7425,45.535,44.655,182468,45.05,1.56E+12,94858744,45.0317,AAPL,Equity
5/28/2019,44.5575,45.1475,44.4775,190007,44.73,1.56E+12,111792640,44.7178,AAPL,Equity
5/29/2019,44.345,44.8375,44,212723,44.105,1.56E+12,113924660,44.3896,AAPL,Equity
5/30/2019,44.575,44.8075,44.1675,165752,44.4875,1.56E+12,83953648,44.4919,AAPL,Equity
5/31/2019,43.7675,44.4975,43.7475,204344,44.0575,1.56E+12,108174336,44.0876,AAPL,Equity
6/3/2019,43.325,44.48,42.5675,306917,43.9,1.56E+12,161584276,43.5999,AAPL,Equity
6/4/2019,44.91,44.9575,43.63,239718,43.86,1.56E+12,123871844,44.5316,AAPL,Equity
6/5/2019,45.635,46.2475,45.285,239331,46.07,1.56E+12,119093708,45.7111,AAPL,Equity
6/6/2019,46.305,46.3675,45.5372,160315,45.77,1.56E+12,90105244,45.9951,AAPL,Equity
6/7/2019,47.5375,47.98,46.4425,236608,46.6275,1.56E+12,122737572,47.4457,AAPL,Equity
6/10/2019,48.145,48.8425,47.905,198722,47.9525,1.56E+12,104883404,48.3259,AAPL,Equity
6/11/2019,48.7025,49,48.4,180619,48.715,1.56E+12,107731528,48.6678,AAPL,Equity
6/12/2019,48.5475,48.9925,48.3463,129977,48.4875,1.56E+12,73012756,48.6468,AAPL,Equity
6/13/2019,48.5375,49.1975,48.4,143183,48.675,1.56E+12,86598496,48.7626,AAPL,Equity
6/14/2019,48.185,48.3966,47.575,144375,47.8862,1.56E+12,75045896,48.0462,AAPL,Equity
6/17/2019,48.4725,48.74,48.0425,114807,48.225,1.56E+12,58676576,48.5258,AAPL,Equity
6/18/2019,49.6125,50.0725,48.8025,213982,49.0125,1.56E+12,106204016,49.6892,AAPL,Equity
6/19/2019,49.4675,49.97,49.3275,155701,49.92,1.56E+12,84496940,49.5686,AAPL,Equity
6/20/2019,49.865,50.1525,49.5075,168119,50.0925,1.56E+12,85875952,49.8312,AAPL,Equity
6/21/2019,49.695,50.2125,49.5375,182762,49.7,1.56E+12,191202356,49.8109,AAPL,Equity
6/24/2019,49.645,50.04,49.5425,132991,49.635,1.56E+12,72879684,49.7904,AAPL,Equity
6/25/2019,48.8925,49.815,48.8225,176385,49.6075,1.56E+12,80241336,49.2731,AAPL,Equity
6/26/2019,49.95,50.2475,49.3375,203309,49.4425,1.56E+12,104270048,49.9958,AAPL,Equity
6/27/2019,49.935,50.3925,49.8925,148527,50.0725,1.56E+12,83598868,50.0388,AAPL,Equity
6/28/2019,49.48,49.8738,49.2625,182093,49.67,1.56E+12,124442568,49.4973,AAPL,Equity
7/1/2019,50.3875,51.1225,50.1625,236349,50.7925,1.56E+12,109266956,50.5824,AAPL,Equity
7/2/2019,50.6825,50.7831,50.34,155946,50.3525,1.56E+12,67740868,50.5816,AAPL,Equity
7/3/2019,51.1025,51.11,50.6725,93206,50.82,1.56E+12,45448180,50.9358,AAPL,Equity
7/5/2019,51.0575,51.27,50.725,161208,50.8375,1.56E+12,69062072,51.0592,AAPL,Equity
7/8/2019,50.005,50.35,49.6025,217561,50.2025,1.56E+12,101354512,49.9456,AAPL,Equity
7/9/2019,50.31,50.3775,49.7025,170459,49.8,1.56E+12,82312060,50.1446,AAPL,Equity
7/10/2019,50.8075,50.9325,50.39,148879,50.4625,1.56E+12,71588552,50.7679,AAPL,Equity
7/11/2019,50.4375,51.0975,50.4275,155454,50.8275,1.56E+12,80766768,50.7619,AAPL,Equity
7/12/2019,50.825,51,50.55,145618,50.6125,1.56E+12,70380848,50.8533,AAPL,Equity
7/15/2019,51.3025,51.4675,51,138130,51.0225,1.56E+12,67789680,51.2542,AAPL,Equity
7/16/2019,51.125,51.5275,50.875,137720,51.1475,1.56E+12,67467264,51.1838,AAPL,Equity
7/17/2019,50.8375,51.2729,50.8175,109617,51.0125,1.56E+12,56429800,51.0522,AAPL,Equity
7/18/2019,51.415,51.47,50.925,143289,51,1.56E+12,74328644,51.2703,AAPL,Equity
7/19/2019,50.6475,51.625,50.59,156565,51.4475,1.56E+12,83717228,51.0647,AAPL,Equity
7/22/2019,51.805,51.8075,50.9025,166038,50.9125,1.56E+12,89111460,51.5456,AAPL,Equity
7/23/2019,52.21,52.2275,51.8225,138003,52.115,1.56E+12,73420840,52.0334,AAPL,Equity
7/24/2019,52.1675,52.2875,51.7925,114744,51.9175,1.56E+12,59966268,52.0614,AAPL,Equity
7/25/2019,51.755,52.31,51.6825,123729,52.2225,1.56E+12,55638248,51.9397,AAPL,Equity
7/26/2019,51.935,52.4325,51.785,136946,51.87,1.56E+12,69815496,52.0493,AAPL,Equity
7/29/2019,52.42,52.66,52.11,176159,52.115,1.56E+12,86693556,52.462,AAPL,Equity
7/30/2019,52.195,52.54,51.8275,267607,52.19,1.56E+12,135742872,52.5065,AAPL,Equity
7/31/2019,53.26,55.3425,52.825,528873,54.105,1.56E+12,277125444,54.2863,AAPL,Equity
8/1/2019,52.1075,54.5075,51.6859,452268,53.475,1.56E+12,216071648,53.0459,AAPL,Equity
8/2/2019,51.005,51.6075,50.4075,344860,51.3825,1.56E+12,163448488,50.9767,AAPL,Equity
8/5/2019,48.335,49.6623,48.145,471602,49.4975,1.56E+12,209571876,48.6578,AAPL,Equity
8/6/2019,49.25,49.5168,48.51,282299,49.0775,1.57E+12,143299148,49.0696,AAPL,Equity
8/7/2019,49.76,49.89,48.455,277444,48.8525,1.57E+12,133457600,49.2889,AAPL,Equity
8/8/2019,50.8575,50.8825,49.8475,245165,50.05,1.57E+12,108038092,50.4796,AAPL,Equity
8/9/2019,50.2475,50.69,49.8225,193223,50.325,1.57E+12,98478984,50.3039,AAPL,Equity
8/12/2019,50.12,50.5129,49.7875,181412,49.905,1.57E+12,89927556,50.2032,AAPL,Equity
8/13/2019,52.2425,53.035,50.2075,377969,50.255,1.57E+12,190159144,52.1578,AAPL,Equity
8/14/2019,50.6875,51.61,50.6467,292722,50.79,1.57E+12,146189772,50.9787,AAPL,Equity
8/15/2019,50.435,51.285,49.9175,246488,50.865,1.57E+12,111533452,50.5156,AAPL,Equity
8/16/2019,51.625,51.79,50.96,221213,51.07,1.57E+12,115254496,51.4764,AAPL,Equity
8/19/2019,52.5875,53.1827,52.5063,183023,52.655,1.57E+12,97727660,52.8601,AAPL,Equity
8/20/2019,52.59,53.3375,52.58,175160,52.72,1.57E+12,107678116,52.8739,AAPL,Equity
8/21/2019,53.16,53.4125,52.9008,168033,53.2475,1.57E+12,86258988,53.2162,AAPL,Equity
8/22/2019,53.115,53.6088,52.6875,171708,53.2975,1.57E+12,89071276,53.1643,AAPL,Equity
8/23/2019,50.66,53.0128,50.25,388234,52.3575,1.57E+12,187479372,51.2925,AAPL,Equity
8/26/2019,51.6225,51.7975,51.2643,201498,51.465,1.57E+12,104264520,51.5434,AAPL,Equity
8/27/2019,51.04,52.1375,50.8825,183064,51.965,1.57E+12,103589376,51.2932,AAPL,Equity
8/28/2019,51.3825,51.43,50.83,139861,51.025,1.57E+12,63566528,51.2324,AAPL,Equity
8/29/2019,52.2525,52.33,51.6638,168014,52.125,1.57E+12,84030608,52.1302,AAPL,Equity
8/30/2019,52.185,52.6125,51.8,159896,52.54,1.57E+12,84434244,52.1128,AAPL,Equity
9/3/2019,51.425,51.745,51.055,169562,51.6075,1.57E+12,80238296,51.3551,AAPL,Equity
9/4/2019,52.2975,52.37,51.83,167047,52.0975,1.57E+12,76867280,52.1505,AAPL,Equity
9/5/2019,53.32,53.4925,52.8775,202018,53,1.57E+12,95787936,53.2207,AAPL,Equity
9/6/2019,53.315,53.605,53.1275,202795,53.5125,1.57E+12,77449176,53.3356,AAPL,Equity
9/9/2019,53.5425,54.11,52.7675,298879,53.71,1.57E+12,109237604,53.7299,AAPL,Equity
9/10/2019,54.175,54.195,52.9275,349287,53.465,1.57E+12,127111724,53.6098,AAPL,Equity
9/11/2019,55.8975,55.9275,54.4325,413158,54.5175,1.57E+12,177158584,55.3662,AAPL,Equity
9/12/2019,55.7713,56.605,55.715,295048,56.2,1.57E+12,128906676,56.1534,AAPL,Equity
9/13/2019,54.6875,55.1975,54.255,481842,55,1.57E+12,159053184,54.7267,AAPL,Equity
9/16/2019,54.975,55.0325,54.39,241282,54.4325,1.57E+12,84632564,54.8359,AAPL,Equity
9/17/2019,55.175,55.205,54.78,154463,54.99,1.57E+12,73545872,55.0205,AAPL,Equity
9/18/2019,55.6925,55.7125,54.86,214153,55.265,1.57E+12,102572372,55.4085,AAPL,Equity
9/19/2019,55.24,55.94,55.0925,197540,55.5025,1.57E+12,88751504,55.4778,AAPL,Equity
9/20/2019,54.4325,55.64,54.3683,310364,55.345,1.57E+12,231510776,54.7879,AAPL,Equity
9/23/2019,54.68,54.96,54.4125,211005,54.7375,1.57E+12,77678592,54.7102,AAPL,Equity
9/24/2019,54.42,55.6225,54.2975,357153,55.2575,1.57E+12,125737468,54.8171,AAPL,Equity
9/25/2019,55.2575,55.375,54.2851,270826,54.6375,1.57E+12,89924024,54.9921,AAPL,Equity
9/26/2019,54.9725,55.235,54.7075,236629,55,1.57E+12,76353248,54.97,AAPL,Equity
9/27/2019,54.705,55.24,54.3204,312399,55.135,1.57E+12,101445140,54.7613,AAPL,Equity
9/30/2019,55.9925,56.145,55.1975,281988,55.225,1.57E+12,105274332,55.7919,AAPL,Equity
10/1/2019,56.1475,57.055,56.05,416942,56.2675,1.57E+12,144748652,56.4821,AAPL,Equity
10/2/2019,54.74,55.895,54.4825,450383,55.765,1.57E+12,143069028,54.9467,AAPL,Equity
10/3/2019,55.205,55.24,53.783,363653,54.6075,1.57E+12,121410744,54.7258,AAPL,Equity
10/4/2019,56.7525,56.8725,55.9725,312653,56.41,1.57E+12,138562212,56.4728,AAPL,Equity
10/7/2019,56.765,57.4825,56.46,322409,56.5675,1.57E+12,123557076,57.0237,AAPL,Equity
10/8/2019,56.1,57.015,56.0825,351136,56.455,1.57E+12,117130800,56.475,AAPL,Equity
10/9/2019,56.7575,56.9475,56.41,206600,56.7575,1.57E+12,76117696,56.6916,AAPL,Equity
10/10/2019,57.5225,57.61,56.825,308879,56.9825,1.57E+12,115851936,57.405,AAPL,Equity
10/11/2019,59.0525,59.41,58.0769,400878,58.2375,1.57E+12,167957480,58.7868,AAPL,Equity
10/14/2019,58.9675,59.5336,58.6675,218853,58.725,1.57E+12,97653936,59.169,AAPL,Equity
10/15/2019,58.83,59.4125,58.72,205010,59.0975,1.57E+12,92161932,59.0056,AAPL,Equity
10/16/2019,58.5925,58.81,58.3,196480,58.3425,1.57E+12,77146776,58.545,AAPL,Equity
